t,D1,D2,scale,sc_length,rapt
1.90014000000E-01,2.70646000000E-01,2.65905000000E-01,1.00000000000E+00,8.00000000000E-01,1.00000000000E+00
1.95006000000E-01,2.71156000000E-01,2.66496000000E-01,1.00000000000E+00,8.00000000000E-01,1.00000000000E+00
2.00008000000E-01,2.71598000000E-01,2.67000000000E-01,1.00000000000E+00,8.00000000000E-01,1.00000000000E+00
2.05005000000E-01,2.71904000000E-01,2.67481000000E-01,1.00000000000E+00,8.00000000000E-01,1.00000000000E+00
2.10015000000E-01,2.71254000000E-01,2.67086000000E-01,1.00000000000E+00,8.00000000000E-01,1.00000000000E+00
2.15001000000E-01,2.69076000000E-01,2.65274000000E-01,1.00000000000E+00,8.00000000000E-01,1.00000000000E+00
2.20014000000E-01,2.65279000000E-01,2.61875000000E-01,1.00000000000E+00,8.00000000000E-01,1.00000000000E+00
2.25007000000E-01,2.60418000000E-01,2.57368000000E-01,1.00000000000E+00,8.00000000000E-01,1.00000000000E+00
2.30016000000E-01,2.54685000000E-01,2.51929000000E-01,1.00000000000E+00,8.00000000000E-01,1.00000000000E+00
2.35003000000E-01,2.48297000000E-01,2.45767000000E-01,1.00000000000E+00,8.00000000000E-01,1.00000000000E+00
2.40005000000E-01,2.41443000000E-01,2.39081000000E-01,1.00000000000E+00,8.00000000000E-01,1.00000000000E+00
2.45006000000E-01,2.34488000000E-01,2.32229000000E-01,1.00000000000E+00,8.00000000000E-01,1.00000000000E+00
2.50006000000E-01,2.27884000000E-01,2.25667000000E-01,1.00000000000E+00,8.00000000000E-01,1.00000000000E+00
2.55007000000E-01,2.21822000000E-01,2.19596000000E-01,1.00000000000E+00,8.00000000000E-01,1.00000000000E+00
2.60007000000E-01,2.16191000000E-01,2.13933000000E-01,1.00000000000E+00,8.00000000000E-01,1.00000000000E+00
2.65008000000E-01,2.11010000000E-01,2.08687000000E-01,1.00000000000E+00,8.00000000000E-01,1.00000000000E+00
2.70008000000E-01,2.06402000000E-01,2.03984000000E-01,1.00000000000E+00,8.00000000000E-01,1.00000000000E+00
2.75008000000E-01,2.02298000000E-01,1.99772000000E-01,1.00000000000E+00,8.00000000000E-01,1.00000000000E+00
2.80005000000E-01,1.98453000000E-01,1.95843000000E-01,1.00000000000E+00,8.00000000000E-01,1.00000000000E+00
2.85017000000E-01,1.94842000000E-01,1.92159000000E-01,1.00000000000E+00,8.00000000000E-01,1.00000000000E+00
2.90004000000E-01,1.91487000000E-01,1.88739000000E-01,1.00000000000E+00,8.00000000000E-01,1.00000000000E+00
2.95017000000E-01,1.88300000000E-01,1.85503000000E-01,1.00000000000E+00,8.00000000000E-01,1.00000000000E+00
3.00002000000E-01,1.85315000000E-01,1.82477000000E-01,1.00000000000E+00,8.00000000000E-01,1.00000000000E+00
3.05008000000E-01,1.82508000000E-01,1.79627000000E-01,1.00000000000E+00,8.00000000000E-01,1.00000000000E+00
3.10017000000E-01,1.79889000000E-01,1.76964000000E-01,1.00000000000E+00,8.00000000000E-01,1.00000000000E+00
3.15013000000E-01,1.77420000000E-01,1.74441000000E-01,1.00000000000E+00,8.00000000000E-01,1.00000000000E+00
3.20010000000E-01,1.75115000000E-01,1.72066000000E-01,1.00000000000E+00,8.00000000000E-01,1.00000000000E+00
3.25002000000E-01,1.72944000000E-01,1.69819000000E-01,1.00000000000E+00,8.00000000000E-01,1.00000000000E+00
3.30013000000E-01,1.70886000000E-01,1.67689000000E-01,1.00000000000E+00,8.00000000000E-01,1.00000000000E+00
3.35013000000E-01,1.68932000000E-01,1.65674000000E-01,1.00000000000E+00,8.00000000000E-01,1.00000000000E+00
3.40010000000E-01,1.67076000000E-01,1.63768000000E-01,1.00000000000E+00,8.00000000000E-01,1.00000000000E+00
3.45010000000E-01,1.65325000000E-01,1.61980000000E-01,1.00000000000E+00,8.00000000000E-01,1.00000000000E+00
3.50001000000E-01,1.63667000000E-01,1.60301000000E-01,1.00000000000E+00,8.00000000000E-01,1.00000000000E+00
-3.99979000000E-02,1.87832000000E-09,2.11309000000E-09,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
-3.48763000000E-02,1.83263000000E-02,1.77141000000E-02,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
2.99159000000E-02,3.54409000000E-02,3.10257000000E-02,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
-2.49139000000E-02,5.07958000000E-02,4.27174000000E-02,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
-1.99981000000E-02,6.28546000000E-02,5.22155000000E-02,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
-1.49462000000E-02,6.97296000000E-02,5.81005000000E-02,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
-9.92191000000E-03,7.72239000000E-02,6.59287000000E-02,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
-4.93481000000E-03,9.41326000000E-02,8.03860000000E-02,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
3.58536000000E-05,1.20973000000E-01,1.05308000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
5.00911000000E-03,1.46046000000E-01,1.32012000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
1.00213000000E-02,1.65429000000E-01,1.55355000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
1.50249000000E-02,1.77804000000E-01,1.70425000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
2.00043000000E-02,1.95655000000E-01,1.90036000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
2.50117000000E-02,2.14298000000E-01,2.06628000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
2.98124000000E-02,2.31802000000E-01,2.22086000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
3.00003000000E-02,2.32247000000E-01,2.22555000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
3.50182000000E-02,2.40914000000E-01,2.32730000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
4.00134000000E-02,2.42020000000E-01,2.35608000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
4.50166000000E-02,2.45527000000E-01,2.39482000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
5.00178000000E-02,2.50181000000E-01,2.44045000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
5.50240000000E-02,2.51389000000E-01,2.46117000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
6.00175000000E-02,2.53140000000E-01,2.47750000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
6.50203000000E-02,2.57447000000E-01,2.51690000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
7.00055000000E-02,2.57483000000E-01,2.51919000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
7.50156000000E-02,2.57688000000E-01,2.51949000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
8.00193000000E-02,2.59227000000E-01,2.53195000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
8.50123000000E-02,2.60818000000E-01,2.54645000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
9.00086000000E-02,2.61012000000E-01,2.54982000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
9.50099000000E-02,2.60904000000E-01,2.55008000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
1.00022000000E-01,2.61583000000E-01,2.55606000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
1.05005000000E-01,2.61882000000E-01,2.56100000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
1.10003000000E-01,2.62254000000E-01,2.56595000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
1.15019000000E-01,2.63278000000E-01,2.57590000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
1.20015000000E-01,2.64291000000E-01,2.58635000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
1.25007000000E-01,2.64860000000E-01,2.59361000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
1.30003000000E-01,2.65400000000E-01,2.60025000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
1.35006000000E-01,2.66059000000E-01,2.60763000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
1.40011000000E-01,2.66507000000E-01,2.61329000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
1.45001000000E-01,2.66934000000E-01,2.61859000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
1.50012000000E-01,2.67576000000E-01,2.62543000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
1.55010000000E-01,2.68273000000E-01,2.63255000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
1.60015000000E-01,2.68811000000E-01,2.63787000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
1.65005000000E-01,2.69340000000E-01,2.64256000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
1.70020000000E-01,2.69985000000E-01,2.64819000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
1.75002000000E-01,2.70652000000E-01,2.65434000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
1.80013000000E-01,2.71202000000E-01,2.66002000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
1.85015000000E-01,2.71663000000E-01,2.66532000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
1.90009000000E-01,2.72099000000E-01,2.67052000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
1.95014000000E-01,2.72523000000E-01,2.67571000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
2.00013000000E-01,2.72917000000E-01,2.68069000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
2.05006000000E-01,2.73093000000E-01,2.68402000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
2.10012000000E-01,2.72410000000E-01,2.67972000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
2.15013000000E-01,2.70162000000E-01,2.66094000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
2.20010000000E-01,2.66285000000E-01,2.62636000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
2.25003000000E-01,2.62476000000E-01,2.59154000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
2.30011000000E-01,2.55418000000E-01,2.52466000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
2.35015000000E-01,2.48925000000E-01,2.46209000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
2.40017000000E-01,2.41930000000E-01,2.39401000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
2.45016000000E-01,2.34796000000E-01,2.32394000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
2.50013000000E-01,2.28063000000E-01,2.25726000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
2.55010000000E-01,2.21893000000E-01,2.19555000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
2.60008000000E-01,2.16137000000E-01,2.13771000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
2.65007000000E-01,2.10801000000E-01,2.08386000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
2.70005000000E-01,2.06045000000E-01,2.03543000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
2.75008000000E-01,2.01857000000E-01,1.99248000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
2.80012000000E-01,1.97940000000E-01,1.95248000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
2.85014000000E-01,1.94282000000E-01,1.91519000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
2.90014000000E-01,1.90860000000E-01,1.88040000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
2.95011000000E-01,1.87652000000E-01,1.84789000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
3.00008000000E-01,1.84653000000E-01,1.81745000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
3.05006000000E-01,1.81854000000E-01,1.78903000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
3.10005000000E-01,1.79227000000E-01,1.76232000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
3.15003000000E-01,1.76757000000E-01,1.73709000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
3.20016000000E-01,1.74417000000E-01,1.71302000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
3.25007000000E-01,1.72218000000E-01,1.69032000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
3.30008000000E-01,1.70138000000E-01,1.66886000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
3.35001000000E-01,1.68183000000E-01,1.64870000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
3.40016000000E-01,1.66320000000E-01,1.62957000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
3.45004000000E-01,1.64576000000E-01,1.61177000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
3.50012000000E-01,1.62905000000E-01,1.59484000000E-01,1.00000000000E+00,8.50000000000E-01,1.00000000000E+00
-3.99979000000E-02,1.87762000000E-09,2.11232000000E-09,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
-3.49009000000E-02,2.22682000000E-02,1.93795000000E-02,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
-2.99434000000E-02,3.78558000000E-02,3.25795000000E-02,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
-2.49198000000E-02,5.27675000000E-02,4.44283000000E-02,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
-1.99268000000E-02,6.48483000000E-02,5.42192000000E-02,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
-1.49068000000E-02,7.36163000000E-02,6.19318000000E-02,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
-9.98030000000E-03,8.02319000000E-02,6.81830000000E-02,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
-4.97314000000E-03,9.81144000000E-02,8.31913000000E-02,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
1.30988000000E-04,1.28532000000E-01,1.10621000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
5.05936000000E-03,1.56578000000E-01,1.37842000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
1.00129000000E-02,1.77789000000E-01,1.60422000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
1.50018000000E-02,1.93406000000E-01,1.78027000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
2.00250000000E-02,2.09696000000E-01,1.94364000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
2.50023000000E-02,2.28053000000E-01,2.11193000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
2.70471000000E-02,2.38667000000E-01,2.20229000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
3.00020000000E-02,2.44108000000E-01,2.26288000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
3.50138000000E-02,2.50888000000E-01,2.34626000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
4.00187000000E-02,2.55736000000E-01,2.39559000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
4.50126000000E-02,2.60446000000E-01,2.43869000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
5.00013000000E-02,2.64599000000E-01,2.48166000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
5.50016000000E-02,2.61672000000E-01,2.48024000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
6.00114000000E-02,2.64697000000E-01,2.50760000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
6.50197000000E-02,2.65110000000E-01,2.52236000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
7.00088000000E-02,2.65273000000E-01,2.52856000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
7.50080000000E-02,2.65873000000E-01,2.53562000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
8.00107000000E-02,2.67091000000E-01,2.54816000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
8.50116000000E-02,2.68051000000E-01,2.55991000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
9.00159000000E-02,2.68245000000E-01,2.56594000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
9.50133000000E-02,2.68383000000E-01,2.57038000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
1.00020000000E-01,2.69060000000E-01,2.57906000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
1.05016000000E-01,2.69630000000E-01,2.58748000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
1.10010000000E-01,2.70215000000E-01,2.59565000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
1.15017000000E-01,2.71078000000E-01,2.60594000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
1.20016000000E-01,2.71775000000E-01,2.61559000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
1.25011000000E-01,2.72142000000E-01,2.62252000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
1.30006000000E-01,2.72519000000E-01,2.62893000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
1.35008000000E-01,2.72991000000E-01,2.63611000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
1.40001000000E-01,2.73366000000E-01,2.64252000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
1.45008000000E-01,2.73670000000E-01,2.64792000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
1.50009000000E-01,2.74009000000E-01,2.65331000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
1.55004000000E-01,2.74417000000E-01,2.65887000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
1.60005000000E-01,2.74755000000E-01,2.66319000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
1.65011000000E-01,2.75028000000E-01,2.66665000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
1.70002000000E-01,2.75332000000E-01,2.67045000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
1.75019000000E-01,2.75647000000E-01,2.67470000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
1.80005000000E-01,2.75840000000E-01,2.67834000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
1.85018000000E-01,2.75977000000E-01,2.68166000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
1.90000000000E-01,2.76104000000E-01,2.68493000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
1.95009000000E-01,2.76284000000E-01,2.68874000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
2.00003000000E-01,2.76440000000E-01,2.69236000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
2.05008000000E-01,2.76410000000E-01,2.69440000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
2.10011000000E-01,2.75559000000E-01,2.68926000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
2.15012000000E-01,2.73239000000E-01,2.67076000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
2.20001000000E-01,2.70425000000E-01,2.64691000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
2.25006000000E-01,2.64049000000E-01,2.58956000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
2.30001000000E-01,2.57901000000E-01,2.53272000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
2.35003000000E-01,2.51080000000E-01,2.46849000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
2.40008000000E-01,2.45149000000E-01,2.41220000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
2.45017000000E-01,2.35947000000E-01,2.32378000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
2.50014000000E-01,2.28708000000E-01,2.25344000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
2.55000000000E-01,2.22118000000E-01,2.18865000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
2.60002000000E-01,2.15994000000E-01,2.12809000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
2.65008000000E-01,2.10294000000E-01,2.07150000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
2.70012000000E-01,2.05107000000E-01,2.01959000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
2.75013000000E-01,2.00510000000E-01,1.97327000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
2.80007000000E-01,1.96286000000E-01,1.93080000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
2.85013000000E-01,1.92359000000E-01,1.89142000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
2.90013000000E-01,1.88715000000E-01,1.85486000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
2.95007000000E-01,1.85327000000E-01,1.82091000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
3.00014000000E-01,1.82154000000E-01,1.78914000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
3.05016000000E-01,1.79197000000E-01,1.75940000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
3.10012000000E-01,1.76447000000E-01,1.73152000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
3.15001000000E-01,1.73854000000E-01,1.70514000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
3.20015000000E-01,1.71390000000E-01,1.67999000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
3.25009000000E-01,1.69076000000E-01,1.65629000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
3.30012000000E-01,1.66870000000E-01,1.63376000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
3.35008000000E-01,1.64786000000E-01,1.61254000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
3.40013000000E-01,1.62849000000E-01,1.59279000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
3.45010000000E-01,1.61053000000E-01,1.57444000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
3.50014000000E-01,1.59344000000E-01,1.55699000000E-01,1.00000000000E+00,1.05000000000E+00,1.00000000000E+00
-3.99979000000E-02,1.87737000000E-09,2.11204000000E-09,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
-3.49022000000E-02,2.51787000000E-02,2.06660000000E-02,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
-2.99419000000E-02,4.01798000000E-02,3.38027000000E-02,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
-2.49622000000E-02,5.45967000000E-02,4.55986000000E-02,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
-1.99335000000E-02,6.66394000000E-02,5.54923000000E-02,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
-1.49087000000E-02,7.56388000000E-02,6.32222000000E-02,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
-9.98337000000E-03,8.24909000000E-02,6.94044000000E-02,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
-4.93725000000E-03,1.03006000000E-01,8.62190000000E-02,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
3.11033000000E-05,1.34100000000E-01,1.13500000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
5.03319000000E-03,1.62791000000E-01,1.40441000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
1.00321000000E-02,1.83920000000E-01,1.61932000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
1.50067000000E-02,1.99647000000E-01,1.78785000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
2.00202000000E-02,2.16230000000E-01,1.94994000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
2.50141000000E-02,2.34101000000E-01,2.11455000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
2.63835000000E-02,2.38450000000E-01,2.15471000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
3.00285000000E-02,2.48787000000E-01,2.25540000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
3.50224000000E-02,2.55016000000E-01,2.33322000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
4.00169000000E-02,2.58867000000E-01,2.37870000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
4.50189000000E-02,2.63020000000E-01,2.42116000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
5.00188000000E-02,2.67020000000E-01,2.46190000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
5.50091000000E-02,2.67082000000E-01,2.47510000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
6.00141000000E-02,2.69735000000E-01,2.50103000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
6.50203000000E-02,2.69420000000E-01,2.51168000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
7.00179000000E-02,2.69855000000E-01,2.52224000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
7.50221000000E-02,2.70408000000E-01,2.53147000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
8.00222000000E-02,2.71162000000E-01,2.54259000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
8.50150000000E-02,2.71574000000E-01,2.55187000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
9.00117000000E-02,2.71788000000E-01,2.55903000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
9.50110000000E-02,2.72083000000E-01,2.56590000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
1.00016000000E-01,2.72666000000E-01,2.57515000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
1.05018000000E-01,2.73138000000E-01,2.58390000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
1.10010000000E-01,2.73556000000E-01,2.59197000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
1.15013000000E-01,2.74116000000E-01,2.60104000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
1.20013000000E-01,2.74588000000E-01,2.60967000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
1.25016000000E-01,2.74955000000E-01,2.61703000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
1.30016000000E-01,2.75354000000E-01,2.62442000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
1.35011000000E-01,2.75718000000E-01,2.63162000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
1.40017000000E-01,2.75908000000E-01,2.63717000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
1.45016000000E-01,2.76105000000E-01,2.64229000000E-01,1.00000000000E+00,1.20000000000E+00,1.00000000000E+00
